,amt,category,merchant,merch_long,merch_lat,state,gender,new_unix,is_fraud
51602,7.61,12,131,-80.60273000000001,39.241435,49,1,1548915896,0
628661,23.08,5,540,-90.881999,33.180989000000004,25,1,1569275994,0
1248831,152.93,12,127,-84.611807,46.556926,22,1,1591230403,0
1157666,5.39,7,496,-87.350819,34.22696,1,0,1588015920,0
761343,15.39,1,642,-90.052254,39.291476,24,0,1574410629,0
423944,89.77,11,504,-87.708453,42.806164,14,1,1562648133,0
803613,52.37,1,569,-82.467626,43.032885,22,1,1575530499,0
948741,126.21,1,34,-83.522432,43.197157,22,1,1579027756,0
330084,14.17,5,160,-92.045703,32.821102,18,0,1559825186,0
669434,4.23,9,615,-72.551878,40.820322,34,1,1570901238,0
528762,2725.93,12,480,-93.005932,45.485628000000005,23,0,1565909679,0
703880,82.24,6,97,-84.197026,40.632305,35,1,1572189107,0
70566,3.4,13,401,-75.204224,41.148507,31,0,1549885279,0
953683,39.6,4,20,-106.786346,36.216413,32,1,1579333291,0
422763,51.86,5,240,-111.115588,43.582975,50,1,1562611808,0
1001579,105.06,4,543,-84.74000699999999,40.214082,35,1,1581762666,0
753268,133.53,4,442,-98.962517,40.893882,29,1,1574051430,0
1198113,5.79,11,256,-95.107506,35.438264000000004,36,0,1589586680,0
19540,21.41,7,264,-106.902492,35.641054,32,1,1547325106,0
805988,57.38,1,657,-81.240822,30.51663,9,1,1575582130,0
156443,65.04,0,210,-118.05826299999998,47.299882,47,1,1553444336,0
1029734,67.37,10,262,-99.75514,33.663358,43,0,1583168453,0
484611,1.92,12,284,-89.597985,41.692932,12,1,1564534116,0
656961,10.69,7,660,-86.792591,37.932002,15,0,1570391293,0
435486,61.4,0,586,-84.581242,38.738231,17,1,1563057641,0
1083054,3.42,12,67,-85.816532,35.653944,42,1,1585158562,0
329941,1195.66,9,598,-81.237815,26.920501,9,1,1559821123,0
1200488,20.19,0,288,-85.798374,33.379739,1,0,1589692463,0
589338,24.98,5,380,-81.96500400000001,28.447543,9,1,1567858987,0
1070657,3.7,12,101,-82.474949,41.421706,22,1,1584733591,0
815079,3.59,10,296,-85.92777,44.162685,22,0,1575758066,0
181260,89.12,6,279,-91.122108,32.781347,25,1,1554412029,0
72712,715.02,9,682,-73.17416899999999,40.559392,31,1,1549963301,0
919994,16.79,7,257,-100.290996,34.162009999999995,43,1,1577723308,0
1057352,182.19,4,415,-95.20622,39.744177,24,0,1584251821,0
1204069,7.06,1,418,-77.111972,40.495884,38,0,1589803815,0
1151846,93.4,6,213,-87.41930500000001,42.891409,48,1,1587833154,0
1241507,9.88,5,628,-94.808692,42.317081,12,0,1591026056,0
441717,51.71,5,113,-72.692097,43.65306,46,0,1563203723,0
1108767,104.55,8,65,-96.591871,41.445128,12,0,1586172977,0
451902,75.89,4,268,-72.84349399999999,43.967029,46,0,1563584569,0
50173,2.64,13,505,-81.572634,27.054299,9,0,1548802435,0
80898,3.58,9,682,-120.434834,38.959238,33,1,1550422176,0
1278467,4.74,13,216,-89.217937,33.38018,25,0,1592171066,0
1227981,14.45,6,251,-80.912058,38.331177,49,0,1590591648,0
913329,28.35,0,115,-78.07105200000001,40.499142,20,1,1577631914,0
812389,225.28,0,644,-95.086363,35.977882,36,0,1575721576,0
990747,32.18,6,362,-97.615159,34.63342,43,0,1581195284,0
150610,131.75,7,50,-110.475262,42.417962,50,1,1553258919,0
130457,76.25,5,160,-97.425291,36.480983,36,1,1552430458,0
1217485,61.99,1,49,-72.27036600000001,41.157182,34,1,1590326084,0
1271592,31.62,9,137,-123.116065,39.83798,4,0,1591957689,0
812214,1.17,11,295,-95.451621,28.371493,43,1,1575719330,0
688267,93.68,6,457,-75.960272,41.47743,38,1,1571590902,0
333257,81.33,5,515,-83.055747,42.223589,22,1,1559934572,0
368448,20.49,0,476,-116.782629,43.648438,13,0,1560982757,0
336548,47.01,7,667,-81.75274,28.391314,9,1,1560024471,0
1120291,66.57,12,640,-83.293941,43.643581,22,0,1586628832,0
371631,82.24,2,229,-89.909386,35.708538,42,0,1561109247,0
311947,59.1,2,488,-122.41322,46.260349,37,0,1559270987,0
869450,1.73,0,56,-77.708411,43.057896,34,0,1576801045,0
1146649,39.98,1,657,-96.294869,31.898136,43,0,1587576740,0
823990,183.11,4,94,-122.275007,46.026637,37,0,1575885575,0
1232308,5.41,9,57,-100.669007,34.980153,43,1,1590765509,0
549665,75.35,0,116,-90.685795,35.032928000000005,2,1,1566569390,0
996920,51.73,2,181,-78.916011,40.507871,38,0,1581470583,0
936474,8.86,11,528,-94.266392,39.110307,24,0,1578414097,0
451178,326.47,11,571,-116.630544,32.899609000000005,4,0,1563561110,0
976433,5.86,13,233,-83.91203399999999,42.220271,22,1,1580481028,0
248970,104.67,7,562,-78.050679,42.105535,34,0,1557002204,0
42778,11.7,1,348,-94.226929,38.451783,24,0,1548509459,0
829846,8.76,11,237,-69.757011,44.784695,21,1,1575995553,0
878948,59.3,2,43,-95.890179,41.734698,12,0,1576980041,0
41167,50.73,3,232,-101.145944,34.319955,43,1,1548406249,0
30297,3.08,11,72,-106.068346,30.924349,43,0,1547853114,0
688061,70.31,1,418,-93.81016,36.106935,24,1,1571586336,0
1279804,59.02,2,559,-82.94670699999999,41.382687,35,1,1592204466,0
135636,12.19,5,160,-73.334278,41.738093,19,0,1552682215,0
808123,76.86,1,19,-87.64175999999999,40.845641,14,0,1575638588,0
998156,57.76,3,613,-96.980717,41.675792,29,1,1581554323,0
492033,122.69,12,409,-84.793439,45.831653,22,1,1564809621,0
900747,55.18,4,428,-96.360432,32.565442,43,1,1577413453,0
794033,53.3,10,551,-87.132965,36.641102,17,1,1575302202,0
1253764,44.97,4,543,-79.456367,41.163289,38,0,1591424507,0
713583,387.33,11,528,-80.430489,40.249386,38,0,1572575429,0
322548,49.6,2,321,-80.57473900000001,32.692396,40,0,1559552425,0
1189201,90.9,7,651,-85.51669100000001,34.063839,1,0,1589222373,0
821805,5.33,11,421,-117.573821,32.387072,4,1,1575848836,0
375749,6.85,10,163,-93.552527,38.037264,24,0,1561228342,0
772206,38.62,6,164,-117.61088,34.002907,4,0,1574768884,0
1172257,90.43,0,294,-82.928943,36.731987,17,0,1588594738,0
226110,53.57,2,273,-101.87748,31.406148,43,0,1556101016,0
1010929,38.1,12,101,-74.517083,42.924245,34,0,1582216137,0
771796,1.71,12,224,-75.000556,41.064201,34,0,1574740300,0
102200,82.58,5,124,-85.243464,39.573822,35,0,1551388395,0
89644,19.74,0,320,-83.24685600000001,42.508929,22,1,1550859443,0
431058,1.08,9,414,-94.150228,39.689321,24,0,1562936944,0
263614,90.27,12,287,-69.68108199999999,43.421833,21,1,1557573612,0
480779,132.3,5,628,-76.115421,37.29827,20,0,1564407273,0
506965,95.47,2,444,-80.055018,40.131447,38,1,1565238942,0
874335,119.3,4,194,-86.929854,37.099459,17,0,1576912086,0
314909,277.25,11,594,-82.443327,42.123809,22,1,1559376873,0
597665,69.49,11,282,-96.100473,36.162174,36,0,1568120303,0
98825,54.32,9,673,-73.211541,41.436063,34,0,1551279576,0
461282,4.75,11,105,-86.356052,32.228181,1,0,1563807314,0
132932,23.41,9,93,-77.81474200000001,40.981311,38,1,1552563581,0
79420,8.0,13,639,-105.067053,39.902468,5,0,1550352986,0
257170,9.14,11,8,-90.69516,35.371401,2,0,1557280501,0
899078,37.19,10,371,-87.323126,30.04937,1,0,1577377111,0
367791,130.22,12,438,-80.069778,41.248345,38,1,1560958705,0
599690,20.89,9,21,-85.94255799999999,34.457883,1,1,1568228290,0
442743,82.41,1,278,-82.33669599999999,31.718899,10,0,1563223986,0
1083063,176.68,12,67,-104.649084,42.046541,50,0,1585158804,0
1087439,9.15,12,610,-79.76810400000001,39.955215,38,0,1585384066,0
893012,66.96,1,657,-81.14235,40.055711,38,1,1577217947,0
279040,43.59,2,622,-95.735803,45.108866,23,1,1558165740,0
594861,174.39,4,328,-94.91649,38.077907,24,0,1568016581,0
87606,125.0,4,329,-74.78621899999999,40.046164000000005,31,1,1550727777,0
91721,72.97,2,47,-96.547647,47.930311,23,0,1550978919,0
145412,10.66,1,334,-90.661317,34.239163,25,1,1552999354,0
279964,6.36,10,319,-97.488171,44.677185,41,0,1558196564,0
437930,8.09,13,286,-102.642862,48.651262,28,0,1563118290,0
576772,138.72,0,56,-87.451515,41.25584,15,0,1567356060,0
597509,78.85,4,20,-87.31184,45.979251,22,0,1568111709,0
1110251,51.91,7,667,-82.587079,34.507217,40,0,1586204867,0
1219155,207.94,4,678,-91.238006,33.305871999999994,2,0,1590361405,0
941631,80.1,2,99,-94.197566,31.104454,43,0,1578738109,0
230877,11.82,7,424,-87.12593299999999,30.114646,1,0,1556319246,0
106456,11.77,1,170,-92.272911,36.283744,2,1,1551556531,0
1210677,191.75,0,190,-90.753863,31.598331,25,0,1590041332,0
3737,94.71,2,43,-85.798436,45.476438,22,0,1546488333,0
413365,114.18,4,645,-79.97784200000001,41.436349,38,0,1562401144,0
1265639,167.04,6,155,-72.959294,41.259045,34,1,1591723132,0
155422,5.32,8,349,-86.986226,38.671239,17,0,1553419529,0
668599,50.5,6,461,-78.303525,38.670218,45,0,1570879963,0
270851,7.88,0,28,-78.875651,39.986373,49,0,1557775504,0
526397,8.34,6,279,-75.82578199999999,38.080289,20,0,1565821936,0
433982,5.67,11,174,-69.592267,43.641038,21,1,1563024460,0
645263,72.73,0,195,-91.009078,41.966363,14,1,1569931579,0
1020194,13.32,10,11,-83.666228,36.064032,27,1,1582636980,0
15006,34.54,1,205,-99.63001,28.446684,43,1,1547040690,0
951104,2.78,11,347,-107.593924,42.086526,50,1,1579187584,0
1069407,54.25,2,381,-81.977634,40.672376,35,1,1584677174,0
431803,99.29,7,197,-87.908664,29.601081,1,0,1562959559,0
897132,7.91,9,598,-85.33875400000001,34.420966,1,0,1577327803,0
78806,54.32,7,169,-97.134419,46.491347,23,0,1550324392,0
825161,7.71,7,39,-95.135532,42.009249,12,0,1575900400,0
151197,82.32,0,151,-103.7898,38.672176,5,0,1553281445,0
374898,2.12,10,440,-75.582753,45.042535,34,0,1561209229,0
123956,35.2,2,605,-96.305154,39.283402,16,0,1552212737,0
651551,45.94,7,424,-82.987465,30.228181,9,1,1570229132,0
1286881,8.34,8,108,-82.90495200000001,31.315484,10,0,1592359412,0
875325,4.29,0,195,-82.927251,41.061213,35,0,1576930362,0
992335,22.52,7,85,-78.957944,40.376603,38,1,1581260018,0
604353,66.13,2,474,-82.086403,41.389312,22,1,1568440850,0
722888,6.23,12,252,-90.824997,42.916791,48,0,1572876781,0
1182642,65.71,2,332,-78.682917,41.256784,38,0,1589006080,0
756469,58.95,1,313,-91.25962,40.972143,14,1,1574164297,0
803107,3.54,12,267,-89.55084699999999,37.860902,24,0,1575516342,0
1232821,155.07,0,317,-83.10154,28.616216,9,0,1590781263,0
445996,18.22,1,219,-119.282103,34.487790000000004,4,0,1563365704,0
131524,19.17,7,546,-81.839466,27.906289,9,1,1552492937,0
890734,130.14,8,475,-84.407985,45.693732,22,1,1577149329,0
1085851,24.18,7,667,-89.231276,40.72019,14,0,1585309625,0
74102,69.91,10,54,-82.774683,32.186745,10,1,1550007189,0
479788,68.51,2,157,-78.675359,41.435056,34,1,1564383980,0
368240,112.24,0,470,-118.533971,49.650677,47,0,1560974475,0
1182210,2.97,11,198,-105.584563,33.561184999999995,32,1,1588981793,0
238531,20.7,5,274,-121.944319,47.531823,47,0,1556548620,0
1078878,41.83,2,365,-91.936974,45.667042,48,0,1585007179,0
545669,11.16,9,191,-74.557866,40.029253,31,0,1566414278,0
5321,9.21,11,70,-99.944608,31.706927,43,0,1546599198,0
1255788,81.74,2,285,-110.425449,45.562183000000005,26,1,1591493701,0
1131373,46.57,3,578,-79.48638100000001,41.577449,38,1,1586998369,0
458758,6.08,12,429,-75.40052800000001,40.79857,31,0,1563745456,0
58355,53.84,9,62,-82.811926,28.056938,9,1,1549274769,0
1191013,221.08,4,12,-116.826679,43.018446,13,0,1589276670,0
522755,4.4,8,293,-73.678832,41.059541,34,0,1565669727,0
489907,30.28,6,187,-79.608598,36.529979,27,1,1564744950,0
1052274,24.98,1,458,-74.31898100000001,44.937002,34,0,1584022522,0
305739,26.09,1,348,-122.264998,43.473613,37,0,1559023110,0
691260,24.08,10,220,-98.805906,35.539926,36,0,1571675458,0
686410,46.37,2,474,-105.101341,34.544624,32,1,1571538615,0
379387,5.62,11,504,-70.661073,44.678,30,1,1561312509,0
727103,56.07,5,654,-74.40911,40.995594,34,1,1573068630,0
308158,308.42,0,323,-74.264924,39.637659,38,0,1559133425,0
1279854,75.72,2,625,-81.911727,36.559311,17,0,1592205817,0
1294315,115.34,10,159,-90.27434,36.355779,2,0,1592664902,0
56158,65.75,3,609,-85.029883,39.156398,17,1,1549184920,0
440860,59.72,2,55,-85.155124,38.985948,15,1,1563186724,0
359816,76.72,5,207,-99.019579,31.059592,43,1,1560708935,0
908935,5.04,13,646,-91.795177,40.68351,12,0,1577566255,0
665763,30.02,0,139,-95.400163,35.558640000000004,36,0,1570757631,0
1180171,16.4,5,305,-97.593495,32.013559,43,0,1588888272,0
709660,1.98,5,628,-124.593321,43.317155,37,0,1572381822,0
115137,64.09,2,107,-91.534129,40.470152,14,0,1551857093,0
1064698,15.22,5,654,-93.167234,35.432208,2,0,1584459505,0
691218,4.3,13,71,-83.61483299999999,36.950969,17,0,1571674382,0
114222,5.7,8,206,-119.674003,39.990556,33,1,1551806794,0
1158408,34.91,3,650,-87.114405,40.474436,14,0,1588035034,0
4221,684.0,11,503,-82.02582,34.906643,40,0,1546525049,0
875270,24.25,7,482,-77.00484499999999,38.84465,45,1,1576929566,0
36071,128.13,8,79,-97.439478,37.29043,36,1,1548113419,0
634278,66.05,4,472,-88.46438,41.861569,14,1,1569565844,0
106593,1.61,1,16,-74.487796,40.301832,31,0,1551560047,0
952279,2.81,11,616,-79.968125,28.183948,9,1,1579263693,0
45366,23.4,5,207,-84.951971,41.958755,15,1,1548626521,0
530105,141.92,0,210,-118.039954,33.477584,4,0,1565967524,0
23889,30.48,1,576,-77.840161,37.106671,27,0,1547499260,0
955826,2.47,12,545,-78.856166,34.814683,27,0,1579417233,0
324843,41.38,6,402,-95.529318,47.530757,23,0,1559598060,0
16857,3.37,12,454,-96.283241,37.253433,36,1,1547163725,0
1050289,46.3,3,479,-76.411049,40.761238,38,1,1583919164,0
1081103,19.32,5,526,-96.921995,31.29715,43,0,1585071055,0
671512,4.67,5,14,-92.416418,41.272509,12,0,1570966920,0
1054324,28.14,10,136,-98.241772,33.119574,43,1,1584119604,0
1183676,6.17,11,555,-122.575401,36.910389,4,0,1589052093,0
199297,56.54,3,589,-80.007002,41.095516,38,1,1555112667,0
1207071,47.9,4,678,-84.415825,41.564226,15,1,1589885739,0
144234,9.11,11,346,-87.129503,41.262832,15,1,1552938435,0
582152,6.23,10,551,-82.277426,38.453659,35,1,1567522614,0
97964,51.3,7,519,-96.448408,33.355623,43,1,1551216677,0
308551,6.19,13,639,-98.354353,32.140529,43,1,1559147318,0
374374,3.52,12,656,-75.83793100000001,41.075525,38,0,1561196200,0
1189582,55.14,6,322,-74.460374,41.476624,34,0,1589230674,0
265143,71.41,1,573,-106.722149,35.910784,32,1,1557615216,0
1149140,102.02,4,130,-81.228511,27.725007,9,1,1587707887,0
1172122,111.72,7,519,-89.896812,31.663672,25,0,1588591587,0
708841,60.28,4,645,-87.51480600000001,43.40993,48,1,1572340886,0
60230,9.77,12,127,-80.626592,41.642149,35,1,1549336211,0
1261881,91.69,0,644,-82.099137,26.318987,9,1,1591639780,0
963208,5.12,1,356,-90.076162,32.551401,25,1,1579798476,0
1285936,27.2,10,254,-118.388629,49.641587,47,0,1592333839,0
401575,3.74,10,161,-85.093249,46.104287,22,1,1561980414,0
1003930,45.12,1,458,-79.673598,39.73106,38,1,1581854378,0
860673,44.67,5,566,-81.41199,40.175516,35,1,1576584016,0
503340,29.58,6,41,-83.82054699999999,33.744607,10,0,1565089798,0
906383,83.92,0,619,-74.713882,41.200857,34,1,1577533212,0
976980,30.19,6,213,-76.077937,38.105671,20,0,1580508103,0
1074208,37.72,7,652,-81.51160300000001,27.568403000000004,9,0,1584883728,0
1091943,123.45,4,447,-70.415889,45.191704,21,1,1585539253,0
1052792,7.13,12,531,-110.948342,46.16602,26,1,1584044738,0
659117,181.63,7,264,-99.125974,33.085477000000004,43,0,1570455974,0
255275,73.68,0,0,-76.119547,40.259068,38,1,1557177853,0
485112,5.09,11,630,-94.1717,44.406395,23,1,1564559929,0
553236,40.28,0,547,-155.39701499999998,19.811041,11,0,1566669434,0
201591,1.8,11,256,-87.332013,32.384693,1,0,1555187808,0
187527,52.65,10,35,-120.844852,39.891622,4,1,1554639847,0
971941,110.43,4,645,-74.250553,39.603233,31,0,1580172793,0
979612,2.31,12,531,-95.482866,47.795838,23,0,1580619931,0
217826,105.28,4,194,-111.669871,38.470655,44,1,1555807123,0
619144,117.64,10,653,-95.629151,30.044778000000004,43,0,1568997714,0
1097956,54.18,2,117,-89.288878,39.237174,14,0,1585713915,0
500901,88.99,7,228,-83.246313,41.463521,35,0,1565014448,0
434311,28.43,10,684,-123.614734,38.646577,4,0,1563031666,0
1193458,6.79,3,585,-78.24839300000001,40.910249,38,1,1589357066,0
295518,36.96,2,389,-120.987869,46.072273,37,0,1558777153,0
526085,99.65,6,97,-93.985246,39.539058,16,0,1565811421,0
1264653,4.09,11,616,-96.702425,31.230033,43,0,1591705019,0
888102,29.86,5,168,-99.54304,39.956134000000006,29,0,1577113075,0
1203258,59.88,0,451,-78.703932,34.438959999999994,27,1,1589776066,0
1035240,72.6,6,187,-93.987232,42.664757,12,1,1583360778,0
1214205,117.96,12,659,-91.855777,39.915803,24,1,1590210022,0
150195,1.05,12,17,-95.183041,46.900718,23,0,1553237241,0
1139398,22.26,3,650,-105.329074,43.463579,50,0,1587338664,0
564721,7.33,5,526,-83.704784,38.146481,35,0,1566997221,0
43401,54.41,7,39,-76.292291,41.286466,38,1,1548541862,0
1045077,1.01,10,161,-74.457206,39.206084,38,0,1583760497,0
358444,1.85,1,331,-81.93266899999999,28.800306,9,1,1560684713,0
1203467,80.81,3,120,-80.272049,33.638534,40,1,1589783969,0
389634,161.24,5,105,-73.921346,42.163521,34,1,1561652440,0
883355,5.66,9,598,-80.64478299999999,40.078585,38,1,1577041017,0
673434,99.6,4,241,-74.192151,42.19087,34,0,1571010292,0
1035638,71.03,2,47,-94.330572,44.957669,23,1,1583386221,0
1051610,8.79,12,33,-81.022673,39.476324,49,1,1583986972,0
310609,632.71,11,594,-122.550075,37.115773,4,0,1559227904,0
9322,5.51,11,282,-97.820522,34.822213,36,0,1546803165,0
849078,6.1,8,523,-104.880906,36.171136,32,0,1576403189,0
942116,56.45,6,132,-72.317451,41.132786,6,0,1578756636,0
879150,137.41,12,473,-95.932948,45.919762,28,1,1576983596,0
1037301,103.62,4,336,-83.644082,38.853318,35,1,1583473560,0
198085,52.34,7,496,-78.152695,34.375779,27,1,1555068709,0
1287219,123.25,4,494,-89.224674,38.530342,14,1,1592380603,0
381460,120.15,4,415,-81.677274,33.518683,40,0,1561359806,0
1290275,44.52,6,603,-88.19348000000001,30.132147,1,0,1592512885,0
1204045,4.6,12,277,-97.046472,33.89967,43,0,1589803200,0
302494,10.79,12,310,-103.0445,43.706169,41,1,1558937190,0
479741,95.78,11,337,-91.208203,39.496875,14,1,1564382781,0
1075376,31.85,7,60,-78.60126,42.533342,34,0,1584913973,0
1150716,59.35,2,625,-85.556388,44.070953,22,0,1587777501,0
205534,88.64,2,332,-82.534586,39.903029,35,0,1555302836,0
651708,62.98,2,285,-96.25844,48.092802,28,0,1570234909,0
26112,121.06,7,482,-83.102808,38.038487,17,1,1547581344,0
704105,50.18,5,624,-78.400077,36.834837,45,0,1572193773,0
24911,69.95,2,107,-88.25020500000001,44.079818,48,1,1547543961,0
460372,45.98,3,464,-73.47270999999999,41.007446,34,1,1563788974,0
1146050,57.88,3,363,-96.292969,46.721567,23,0,1587543320,0
1278605,4.12,13,375,-85.37105600000001,45.901445,22,0,1592173553,0
1097747,5.09,12,179,-83.76847099999999,41.75547,35,0,1585699071,0
112873,1.44,1,249,-79.162625,41.94571,38,0,1551735002,0
415137,8.41,12,22,-86.683768,34.659831,1,1,1562441581,0
704494,382.41,10,136,-74.62583000000001,42.610193,34,1,1572202589,0
666439,50.56,0,317,-82.429712,35.573564000000005,27,0,1570795051,0
796206,1.86,13,218,-83.36702,41.65385,22,1,1575327381,0
898429,22.98,0,662,-85.008432,34.793812,10,1,1577363069,0
1172097,58.63,7,45,-81.835257,25.447432,9,0,1588591118,0
640817,135.87,1,205,-80.719245,41.131705,35,1,1569782089,0
584382,11.55,5,171,-80.93223499999999,33.3917,40,1,1567635392,0
192265,208.55,7,234,-73.92632900000001,41.585232,31,0,1554762295,0
980185,15.26,1,219,-82.94806899999999,31.334703,10,0,1580644395,0
1064124,73.91,6,15,-78.874779,42.615453,34,1,1584446123,0
1131897,1.03,11,175,-85.11075799999999,40.619645,15,1,1587034219,0
1179738,2.08,8,475,-74.985596,44.596607,34,0,1588870218,0
521386,3.5,10,525,-70.467812,43.63441,19,1,1565631458,0
555664,56.46,6,187,-97.12815,33.166498,43,0,1566731061,0
286763,2.86,13,634,-155.953359,20.478682,11,1,1558385697,0
139854,23.46,7,398,-73.566702,40.876665,31,0,1552822326,0
182957,41.97,1,412,-91.294008,42.663966,12,1,1554492412,0
1116945,2.02,10,433,-83.08335,43.110231,22,1,1586472579,0
425813,104.25,4,608,-100.53134,45.217452,41,1,1562731788,0
798533,9.45,13,385,-93.894536,42.166509000000005,12,1,1575397991,0
171433,4.82,1,685,-87.500139,40.964424,14,0,1554031172,0
86463,75.09,1,509,-102.68412,33.107296000000005,43,1,1550643524,0
215085,105.62,1,361,-85.486434,34.221689000000005,1,0,1555722153,0
284761,1.5,12,32,-115.44678600000002,34.269843,4,1,1558334155,0
319196,170.44,11,72,-90.245078,30.736883,18,0,1559479943,0
29389,6.39,9,225,-80.759596,41.243257,35,1,1547803420,0
260965,167.33,9,136,-96.83381,33.304095000000004,43,1,1557464557,0
124381,56.98,6,364,-122.758248,37.37024,4,0,1552222668,0
715487,48.05,2,117,-122.202147,45.035045,37,0,1572659329,0
297483,7.79,5,326,-96.616381,35.707424,36,1,1558821438,0
